lat,long
39.1393,-77.1805
,
33.7654,-78.7957
44.0667,-89.2783
39.4894,-104.7688
46.5793,-93.9599
37.1515,-110.7680
,
39.1616,-84.4569
37.8501,-94.3446
,
,
34.8924,-106.6944
33.5208,-86.8027
39.9212,-85.8446
32.7199,-117.1805
,
,
,
,
,
32.7521,-96.2928
,
43.0005,-84.5827
41.6007,-72.8762
39.7757,-86.1096
64.7296,-147.3879
,
,
32.7074,-114.6801
30.2822,-87.5650
,
47.4212,-119.4374
41.9564,-79.9962
26.9716,-82.1548
,
25.7604,-80.1422
42.1237,-80.0872
37.3193,-92.8838
47.6110,-122.3335
37.3193,-92.8838
,
39.9525,-75.1644
33.5451,-117.7761
,
39.4763,-88.3595
,
40.0712,-85.9486
41.1120,-100.7842
33.4486,-112.0733
,
,
41.7089,-87.7595
,
39.0185,-94.6941
39.0794,-86.4446
33.7654,-78.7957
,
,
30.5358,-90.4644
47.6110,-122.3335
47.6110,-122.3335
,
35.6198,-118.4205
42.9634,-85.6681
,
41.7089,-87.7595
37.0207,-121.5724
40.7447,-74.0300
40.7286,-74.0775
,
,
41.7613,-72.9572
,
33.7654,-78.7957
40.3128,-111.7262
33.8094,-83.8893
30.2831,-87.7998
42.3924,-94.6405
43.6139,-116.2025
41.1306,-85.1289
,
33.5705,-117.5497
35.0663,-78.8893
38.2117,-122.7897
27.4067,-82.4660
32.7199,-117.1805
36.1728,-119.3630
,
33.4148,-111.9088
44.0838,-85.1174
32.5007,-86.4194
41.6525,-83.5486
27.3364,-82.5308
,
,
,
38.2455,-122.4621
38.4540,-85.6025
33.7484,-117.7455
41.2796,-77.0299
,
39.3876,-80.2696
38.8822,-92.2523
32.7199,-117.1805
37.8461,-94.0088
38.2326,-84.8983
38.2326,-84.8983
41.6597,-83.4482
41.6575,-73.0458
34.4836,-118.0604
30.7010,-97.9330
42.8943,-105.4119
44.5907,-75.4475
40.5921,-121.4948
,
42.8135,-73.2655
,
40.1363,-87.6448
41.9125,-88.1349
28.2409,-81.2888
34.1685,-118.3698
30.4862,-88.3308
33.9474,-117.7289
38.5732,-94.6896
,
,
,
,
45.6766,-122.2049
34.1755,-109.9481
43.6390,-72.9229
35.7129,-80.4442
36.0830,-82.8514
41.5936,-87.3467
,
39.4656,-77.9645
40.6880,-76.2698
40.7783,-74.0645
33.4805,-84.4804
34.4191,-119.7034
34.3349,-119.3507
41.5090,-88.2160
33.8302,-118.3135
,
,
41.3244,-82.4520
,
,
,
30.6945,-88.0431
,
42.4586,-95.8354
41.2880,-110.7625
,
,
33.6229,-117.6083
46.6748,-120.3368
33.3587,-112.3283
42.1268,-84.3720
33.1506,-116.3496
31.7630,-106.4856
34.8480,-82.4010
,
29.4419,-81.3396
46.8543,-97.3458
47.1171,-91.8567
40.1005,-83.0139
39.5239,-85.7909
39.1712,-96.5476
36.8526,-121.5292
38.2545,-85.7595
35.2526,-82.5333
,
40.1279,-85.3684
,
39.7393,-104.9844
,
33.0753,-112.0330
40.1279,-85.3684
39.8702,-95.8162
41.0298,-92.8118
39.2002,-91.8406
40.4432,-74.1324
41.5379,-74.0424
36.2442,-85.5431
,
41.6725,-86.2533
44.9586,-123.0026
,
36.6884,-77.5329
38.6294,-112.0899
42.9634,-85.6681
44.9903,-123.0251
,
41.7935,-87.9706
,
43.1368,-95.1512
42.4916,-96.3994
44.5677,-110.4413
48.2091,-103.6612
37.3515,-121.9508
42.2890,-83.2633
40.1133,-85.7675
45.4965,-122.7999
41.5858,-122.5402
42.8448,-83.4258
42.5369,-83.1445
37.4150,-122.0517
44.5128,-122.7863
42.0627,-87.9255
,
44.9320,-123.8831
41.7643,-84.2283
33.7085,-116.9812
38.8336,-104.8206
,
45.4965,-122.7999
47.6110,-122.3335
39.7398,-104.8562
,
41.85,-87.65
41.4632,-87.7057
42.9117,-87.8607
32.5309,-92.1055
40.4469,-75.8066
46.8578,-114.0150
33.2396,-91.0032
40.9484,-74.2424
,
,
,
47.2374,-93.5301
38.5967,-85.5455
39.0438,-77.4879
40.2431,-76.1273
43.7208,-91.9697
36.1736,-115.1264
45.5074,-122.6898
39.8302,-75.0161
45.6195,-121.1714
33.6443,-117.6789
33.5907,-101.8535
,
47.1993,-122.5432
38.6919,-121.8616
,
33.5240,-111.9036
41.5584,-73.0516
,
40.7566,-111.9012
,
42.2255,-88.2317
40.6645,-73.5528
,
,
47.2534,-122.4432
39.1175,-94.6238
46.5062,-114.1057
,
42.5848,-83.5008
,
,
,
37.7483,-122.1163
34.0443,-111.2309
40.1354,-86.0383
,
,
32.2179,-110.9686
41.8110,-88.0299
,
,
32.8502,-108.2617
46.8578,-114.0150
,
46.7413,-93.9035
45.3257,-93.6032
,
,
37.1194,-94.4968
33.5630,-79.0543
33.4627,-79.1148
42.2627,-83.3943
37.0823,-122.0612
40.2213,-111.7387
,
,
35.2118,-88.1518
45.2059,-88.4878
41.9747,-91.6554
40.4168,-120.6553
41.9126,-83.4730
,
,
38.0052,-84.9821
,
,
34.0649,-84.0933
37.1816,-79.8013
,
,
,
41.6725,-86.2533
43.7698,-108.4541
40.5177,-78.7741
29.9257,-82.7043
,
36.8702,-86.8750
39.5838,-76.3960
32.3225,-96.7806
,
,
37.6781,-122.1354
41.1775,-115.8925
,
34.9030,-101.8975
27.0991,-82.1386
32.5072,-93.7444
38.1386,-122.2529
32.5417,-94.4131
,
,
40.7566,-111.9012
,
46.1498,-118.3095
46.1498,-118.3095
35.5650,-92.5889
,
,
41.8722,-86.5492
41.3954,-73.3184
,
41.1667,-73.2054
43.1148,-89.5213
34.4836,-118.0604
,
46.5062,-114.1057
32.2858,-106.7449
42.4453,-75.6386
37.7354,-89.2047
47.6110,-122.3335
47.8192,-122.5284
41.7089,-87.7595
31.5513,-97.1382
33.7484,-117.7455
33.7654,-78.7957
42.5013,-71.0667
32.7199,-117.1805
44.9508,-93.0836
,
,
,
43.2374,-86.2533
,
39.7757,-86.1096
33.2412,-112.7681
38.4459,-90.2120
38.1288,-90.3945
40.2502,-89.4648
41.9125,-88.1349
36.6763,-76.9565
42.7682,-78.5801
,
42.2705,-85.5602
41.85,-87.65
,
41.7341,-88.0445
39.8028,-105.0869
36.7257,-85.6732
41.2946,-75.9735
,
,
43.9020,-93.3164
,
37.2057,-104.4555
42.1761,-87.8803
,
48.0486,-122.0596
39.4642,-77.3384
42.2705,-85.5602
47.6110,-122.3335
36.8424,-119.8031
36.8424,-119.8031
41.4268,-71.4662
,
,
34.2208,-83.4982
36.1736,-115.1264
33.3403,-84.1216
,
,
36.8261,-119.6789
37.7543,-84.7686
38.0070,-84.7250
33.2192,-97.1499
47.7543,-122.6203
,
40.7867,-80.4375
30.2831,-87.7998
38.2067,-83.4086
40.7932,-73.5434
43.3435,-73.5500
,
,
39.6148,-75.7091
39.1267,-83.0218
,
45.0355,-91.7262
39.0794,-86.4446
,
37.7702,-84.3073
,
40.6081,-75.4689
,
41.8110,-88.0299
41.2796,-77.0299
41.85,-87.65
40.5479,-79.5559
,
,
,
31.9920,-102.0768
35.4997,-80.6765
34.0649,-84.0933
36.9759,-121.9539
32.7602,-85.1979
35.7824,-86.7170
38.7959,-94.4360
47.2724,-119.5993
,
38.2983,-77.4914
36.1736,-115.1264
29.7634,-95.3634
,
30.2822,-87.5650
,
38.7959,-94.4360
46.1498,-118.3095
40.8619,-85.4806
40.7180,-73.5996
26.0196,-80.1236
,
,
,
,
34.1286,-84.2949
40.9165,-85.2816
,
34.0966,-117.9073
,
30.3567,-90.0490
44.7512,-90.3273
,
38.0319,-85.3538
,
43.2342,-83.3371
41.6006,-93.6087
,
33.4486,-112.0733
,
45.4108,-122.6795
,
40.6917,-73.8061
,
,
47.8445,-116.8923
41.9708,-88.0180
,
31.7630,-106.4856
33.7250,-112.6043
47.7379,-116.9402
38.5190,-123.0079
45.7564,-84.7563
,
36.2947,-119.3813
42.8945,-78.8869
,
,
33.8670,-118.0686
41.85,-87.65
41.9065,-85.0430
32.7199,-117.1805
,
,
40.8760,-77.2309
,
41.6196,-86.1382
,
,
,
40.8183,-81.4930
30.2197,-97.7473
47.1683,-119.2693
36.6972,-80.2270
42.0208,-88.1812
37.7073,-105.8554
37.7073,-105.8554
37.7073,-105.8554
37.7073,-105.8554
37.7073,-105.8554
33.8754,-117.5659
37.8718,-122.2718
,
,
,
35.4678,-97.5164
40.7983,-73.0679
,
34.3599,-79.4848
34.5601,-79.2788
33.8348,-78.6621
42.4881,-124.3541
32.7199,-117.1805
39.3282,-120.1822
37.9839,-120.3897
33.7654,-78.7957
33.7654,-78.7957
35.6728,-83.4570
37.7770,-122.2159
29.4728,-98.5356
32.4674,-86.3595
38.8336,-104.8206
33.0830,-96.6099
48.6680,-117.3312
,
41.5899,-84.4499
29.4728,-98.5356
34.4836,-118.0604
,
34.8857,-81.0209
,
47.6110,-122.3335
,
,
44.0778,-123.0436
43.2605,-91.4772
,
36.8424,-119.8031
33.5208,-86.8027
34.2707,-118.7905
,
29.9143,-90.0567
41.2617,-73.2079
,
33.7036,-117.9942
,
42.0303,-93.5856
35.4576,-120.6803
42.2266,-71.5315
37.8434,-111.6745
36.2856,-82.4729
,
36.8424,-119.8031
41.1952,-87.2629
,
,
42.7682,-78.5801
33.0286,-97.1214
,
34.0390,-117.7608
29.3635,-103.2121
42.2761,-91.0095
42.5777,-83.7528
36.6530,-79.4471
39.7748,-105.1092
46.6748,-120.3368
42.1243,-87.9242
,
40.7851,-73.4050
47.5162,-111.2777
28.0893,-82.7778
37.3435,-121.8887
33.4148,-111.9088
33.5208,-86.8027
,
38.5819,-121.4935
43.2341,-75.6441
44.8739,-85.9841
30.2197,-97.7473
41.4995,-81.6959
39.9568,-74.6534
35.4708,-80.8862
33.6791,-117.9055
39.5470,-84.4382
42.1683,-87.9547
41.6859,-72.7315
41.85,-87.65
30.1614,-85.6688
,
40.7851,-73.4050
,
39.1395,-77.2880
47.7549,-122.2471
42.3291,-83.4879
47.6288,-122.0424
42.5170,-92.4912
,
41.6776,-81.3298
,
41.6196,-86.1382
45.5082,-122.4303
42.3283,-89.1475
40.7534,-86.0782
42.5645,-83.0689
41.4131,-82.7350
36.1660,-86.7732
25.7738,-80.1936
35.3026,-120.8089
,
43.4145,-85.0194
41.6131,-88.0604
39.3840,-84.9736
39.1484,-119.6629
,
41.2847,-73.9232
,
,
,
,
39.8866,-79.7396
,
40.3352,-80.5795
,
39.0899,-74.7307
43.1614,-83.5299
27.9371,-97.3056
36.7641,-76.1994
,
,
,
42.2093,-83.1612
28.5473,-80.8539
46.8739,-95.7303
30.0918,-95.5904
28.5446,-81.3745
36.1750,-120.4237
38.8822,-92.2523
47.6732,-122.1976
33.4486,-112.0733
42.6310,-70.6834
31.7630,-106.4856
,
,
40.5994,-112.0417
33.5940,-117.7099
42.6310,-70.6834
42.1761,-87.8803
,
35.3321,-116.6623
,
32.8199,-83.6184
47.2534,-122.4432
35.4810,-78.6920
34.2659,-77.9697
47.6648,-117.4375
,
47.6110,-122.3335
42.5805,-71.0870
,
29.1930,-81.0533
30.4261,-84.2517
,
33.7486,-84.3884
47.5449,-122.5815
40.7778,-97.0825
41.4995,-81.6959
,
40.1133,-85.7675
42.5094,-84.6690
41.6612,-72.7801
47.4520,-120.3308
39.0324,-121.6051
41.5345,-88.2228
33.4486,-112.0733
42.4576,-71.0542
45.9282,-89.9074
29.4728,-98.5356
42.2694,-83.8518
,
41.8934,-70.9117
47.4511,-122.1963
,
46.1922,-123.0542
,
38.6227,-95.2877
28.9179,-82.0014
46.3904,-94.6475
47.6110,-122.3335
34.1040,-117.2925
26.0196,-80.1236
41.4618,-72.6775
,
,
,
,
33.7484,-117.7455
36.5094,-86.8576
29.1994,-82.0627
48.1627,-122.4477
41.2198,-79.3531
45.7587,-116.2175
33.9736,-118.2479
41.0780,-74.1764
41.6254,-87.6037
41.7089,-87.7595
,
,
43.0733,-89.4012
45.5335,-69.4665
42.5154,-82.9844
,
,
,
38.8822,-92.2523
,
,
40.7566,-111.9012
30.3934,-86.4958
,
,
,
46.9780,-122.8735
40.8568,-73.3154
,
44.9320,-123.8831
,
41.8776,-88.0198
45.5082,-122.4303
,
34.4264,-117.3001
,
39.7432,-121.8397
45.2933,-123.2250
39.8179,-88.9622
37.8040,-89.0261
,
36.1736,-115.1264
39.7757,-86.1096
,
47.0569,-112.7064
46.6748,-120.3368
41.6821,-87.9834
27.0994,-82.4545
33.0504,-116.8281
,
39.9499,-74.9930
43.1187,-88.5185
39.1041,-94.5997
42.9634,-85.6681
47.6110,-122.3335
43.3807,-71.7295
,
47.6732,-122.1976
,
38.3234,-107.1350
36.1736,-115.1264
27.9790,-82.7830
,
,
43.0733,-89.4012
28.0967,-82.2710
36.1721,-79.9918
32.1139,-92.0899
,
,
36.0695,-93.1505
38.9610,-85.9559
,
33.8768,-117.8931
47.6110,-122.3335
27.3364,-82.5308
40.7868,-77.8444
,
32.1945,-107.7632
34.0561,-84.3795
,
47.5943,-122.6265
41.5984,-72.5891
33.5735,-112.2596
,
,
44.0348,-69.4975
,
38.3345,-85.6943
,
38.4534,-122.7814
32.8130,-116.4623
,
,
38.0052,-84.9821
,
41.6006,-88.9386
41.3836,-73.0946
,
,
42.2804,-87.9557
41.7146,-84.9457
41.1306,-85.1289
47.6648,-117.4375
41.5991,-87.9651
41.6821,-87.9834
41.4566,-72.8103
27.4067,-82.4660
41.6821,-87.9834
36.2652,-117.9796
42.3462,-83.0606
40.9513,-73.7368
,
44.7202,-92.7166
,
42.5777,-83.7528
46.3239,-87.4902
42.0303,-93.5856
33.7484,-117.7455
,
,
45.3257,-93.6032
,
,
45.9754,-121.5146
,
41.9193,-71.4430
42.3955,-71.1821
45.5074,-122.6898
,
38.9928,-94.6774
,
40.4096,-79.0077
32.6133,-99.6932
42.9634,-85.6681
39.6100,-86.1785
,
,
,
,
41.85,-87.65
41.9656,-71.3253
40.5769,-111.8952
38.5730,-94.1555
34.9900,-80.8518
47.2534,-122.4432
37.8700,-85.9326
37.9593,-97.9040
39.7757,-86.1096
42.8368,-96.9929
46.2992,-120.3557
42.7327,-84.5558
33.9943,-117.3778
35.2188,-80.1598
40.3662,-105.1707
47.4511,-122.1963
41.6814,-72.9405
,
41.3787,-73.4721
40.1600,-76.8028
33.9014,-98.4822
32.7449,-116.9981
32.7601,-116.9993
32.7449,-116.9981
32.9331,-96.6213
,
31.2557,-92.4742
42.1268,-84.3720
41.1306,-85.1289
,
33.9014,-98.4822
48.0524,-113.8637
33.9736,-118.2479
36.2904,-96.1883
42.7263,-87.7829
35.7752,-86.3311
41.6042,-87.6909
44.0672,-123.0827
34.7114,-86.5493
34.2681,-117.1899
33.7654,-78.7957
44.9586,-123.0026
41.8432,-71.2446
,
,
,
33.7484,-117.7455
35.9914,-87.1316
40.0217,-83.1701
44.3391,-71.8126
,
32.7199,-117.1805
40.6990,-74.3291
35.4498,-97.2652
41.4088,-75.6626
36.3314,-92.4066
,
41.5372,-72.7794
39.8000,-89.6503
38.8822,-92.2523
42.2227,-72.6405
48.2052,-122.3011
40.1005,-83.0139
,
47.6732,-122.1976
42.3236,-89.6313
,
,
35.6506,-120.7444
,
37.4927,-91.9203
33.0902,-117.0072
37.9684,-84.1460
44.8094,-95.6053
41.9786,-71.9020
30.6990,-94.8470
45.4444,-122.9889
46.2193,-119.1781
46.1988,-116.8822
34.4191,-119.7034
28.0194,-82.7716
41.5468,-72.3429
33.4432,-111.8553
34.0153,-118.4936
38.7506,-120.7885
35.1184,-85.0742
,
45.2202,-123.7353
39.5935,-88.5872
41.5372,-72.7794
34.7467,-92.2801
43.4140,-83.9262
,
41.6539,-87.7523
34.7467,-92.2801
33.9954,-118.3999
,
,
38.7257,-89.9660
34.0449,-117.0137
34.6193,-112.4194
41.9041,-87.8639
45.5289,-122.3600
43.6402,-88.7429
,
34.5121,-77.4268
40.4500,-91.4487
,
,
32.9891,-79.9934
,
,
39.9858,-74.1595
,
38.2117,-122.7897
40.7503,-73.6125
42.7263,-87.7829
40.7503,-73.6125
,
39.4014,-88.8065
47.2415,-116.6157
41.0353,-74.0440
38.4328,-77.3952
39.6984,-75.1308
41.5879,-73.8868
43.5176,-116.8711
42.7327,-84.5558
39.7958,-75.4454
33.9736,-118.2479
,
33.8809,-117.2247
,
36.5238,-119.3949
40.8302,-72.9197
38.4328,-77.3952
44.4834,-88.0227
40.3128,-111.7262
40.4151,-82.9584
38.3722,-83.5576
47.6110,-122.3335
47.5943,-122.6265
,
19.6282,-155.0019
40.5035,-110.1018
,
48.3305,-116.4559
,
34.6551,-111.4146
33.5736,-117.7296
40.5870,-91.2554
44.2570,-85.5479
36.6977,-87.4381
,
29.3938,-95.2451
39.9611,-76.7340
,
33.4805,-84.4804
35.2542,-120.6207
,
46.6211,-122.9933
,
41.2617,-73.2079
42.7878,-86.1086
42.9771,-77.4315
44.2570,-85.5479
,
21.3069,-157.8584
,
44.2402,-120.6049
38.2545,-85.7595
41.85,-87.65
33.8348,-78.6621
,
,
43.0386,-87.9067
,
43.4724,-88.1917
,
43.9307,-85.8609
,
38.8043,-106.6305
,
42.4293,-92.3134
28.5446,-81.3745
32.7749,-94.9891
34.5063,-97.1925
31.1531,-90.1099
,
35.6146,-78.4579
44.0025,-88.1904
39.1175,-94.6238
,
,
48.0486,-122.0596
41.3959,-71.6630
39.5430,-119.7369
43.5655,-71.4815
29.0353,-95.3372
,
47.3744,-122.7162
42.2538,-78.8021
26.2336,-80.1190
37.3472,-108.7338
39.0786,-84.4515
,
31.2377,-97.6898
36.8424,-119.8031
39.0185,-94.6941
44.4808,-72.7177
,
42.1237,-80.0872
42.0609,-71.2355
32.7154,-117.1565
,
46.3239,-87.4902
,
,
,
33.7654,-78.7957
36.1585,-81.1478
29.9437,-104.3867
36.1736,-115.1264
36.2789,-86.2737
41.9981,-70.0403
,
21.3399,-158.0131
35.9944,-118.8775
46.1922,-123.0542
35.2287,-80.8458
41.6006,-93.6087
39.7393,-104.9844
,
,
39.7393,-104.9844
37.8327,-87.5673
39.9288,-75.0243
,
,
,
28.0747,-80.6326
34.3946,-80.0817
35.6675,-97.4960
,
45.2464,-123.1112
30.3915,-86.3511
31.5824,-111.3062
,
,
33.7654,-78.7957
34.8857,-81.0209
34.2544,-97.1944
29.1994,-82.0627
35.2811,-93.1389
36.4063,-92.1977
39.6212,-119.1658
,
43.1148,-89.5213
35.4559,-92.0077
,
46.1498,-118.3095
41.5086,-71.1645
34.0443,-111.2309
,
38.5819,-121.4935
41.7761,-71.4343
38.8781,-99.3570
42.6423,-73.2526
,
38.5819,-121.4935
39.7432,-121.8397
,
,
33.5208,-86.8027
43.1934,-73.6833
38.3505,-121.9196
,
43.3056,-71.8734
,
24.6876,-81.3150
43.5289,-111.8664
40.5540,-100.0760
,
42.4291,-99.8183
42.9646,-85.3763
41.19,-73.12
,
34.8857,-81.0209
34.1974,-118.6016
,
45.4965,-122.7999
37.3511,-112.6362
38.5819,-121.4935
38.6137,-76.8705
40.7657,-72.8379
34.1464,-117.5911
34.1464,-117.5911
44.9848,-93.2697
,
,
39.8781,-104.7761
41.3386,-72.6895
44.4728,-84.1272
42.8966,-84.0073
,
38.8851,-120.0424
35.4997,-80.6765
40.2853,-83.1875
,
,
36.1537,-95.9926
,
40.6247,-122.4659
,
33.0547,-96.7312
40.6777,-73.5121
41.7848,-71.8546
40.5546,-74.2918
40.6888,-73.3748
39.9611,-76.7340
41.0760,-73.4816
46.5163,-67.9417
,
44.3288,-71.5712
37.3435,-121.8887
31.0632,-98.5105
,
47.1171,-91.8567
38.4534,-122.7814
38.4534,-122.7814
29.3938,-95.2451
47.5943,-122.6265
35.7596,-78.7795
33.7484,-117.7455
43.1298,-85.8548
41.85,-87.65
42.3082,-87.8508
,
39.9418,-74.5501
34.6100,-112.3153
,
,
38.1386,-122.2529
,
37.2155,-93.2981
30.3383,-81.7706
38.8866,-77.0947
38.8373,-77.3420
,
43.8682,-69.8017
44.9448,-90.8004
42.1090,-83.2985
39.5285,-119.8043
39.8436,-83.6568
43.3657,-73.6713
,
44.1307,-93.9938
40.9899,-76.9824
44.3391,-71.8126
38.2227,-85.3594
,
,
,
34.1286,-84.2949
,
35.4678,-97.5164
45.5074,-122.6898
47.1683,-119.2693
,
40.1165,-74.8437
,
36.2719,-94.4440
40.9416,-98.2743
47.9131,-122.3038
,
,
39.1490,-93.8389
46.5211,-100.3705
,
39.9727,-86.1771
,
,
32.7877,-96.7999
,
29.9007,-96.8986
39.9429,-104.7995
28.5446,-81.3745
,
37.9719,-122.5044
,
,
44.9448,-88.6352
48.4108,-119.3893
43.4140,-83.9262
,
35.9445,-94.0914
33.7668,-118.1886
41.7300,-70.4367
47.4964,-121.9909
,
38.5819,-121.4935
,
37.5539,-77.4608
35.1800,-114.4780
31.3779,-84.1207
,
,
41.9656,-71.3253
34.1381,-117.9122
41.3597,-86.3108
37.8897,-91.8274
34.4264,-117.3001
,
42.4605,-70.9461
37.7735,-122.2785
28.5196,-81.7483
43.6177,-71.4782
,
40.8733,-84.6084
41.3818,-73.3930
25.7738,-80.1936
,
41.9065,-85.0430
41.8244,-89.7326
40.4930,-111.8703
,
42.5856,-82.8172
36.9747,-79.2898
,
41.2810,-89.5046
30.4492,-91.1876
,
42.1268,-84.3720
47.2534,-122.4432
33.9736,-118.2479
45.6988,-122.7198
42.9634,-85.6681
42.9634,-85.6681
33.9736,-118.2479
41.5858,-122.5402
,
37.9839,-120.3897
37.7771,-120.7609
26.2791,-98.1446
,
,
41.4836,-86.4759
42.8452,-82.7995
44.0864,-70.1576
44.0864,-70.1576
,
43.0891,-73.4948
40.0261,-76.1687
,
43.2352,-123.4159
44.5008,-68.2412
33.9014,-98.4822
40.0480,-105.2068
40.5385,-91.3283
,
,
39.7757,-86.1096
32.2179,-110.9686
41.2810,-89.5046
37.4154,-119.5108
36.3200,-82.3309
34.9362,-85.2438
,
,
,
,
40.9897,-84.9008
38.9850,-110.5524
41.7689,-88.1351
,
,
32.3667,-86.3002
,
,
30.7587,-103.8642
,
32.2161,-80.7525
,
27.9475,-82.4588
40.7566,-111.9012
40.5720,-112.4085
39.4656,-77.9645
35.6675,-97.4960
31.5824,-111.3062
32.7199,-117.1805
42.1237,-80.0872
36.1736,-115.1264
,
38.3267,-122.7061
37.5307,-110.3937
,
,
,
,
33.4628,-93.8832
33.0830,-96.6099
37.9839,-120.3897
,
36.9691,-93.2097
33.9076,-78.1242
,
,
,
39.7393,-104.9844
42.1648,-75.8786
41.7775,-72.6219
33.9736,-118.2479
36.1736,-115.1264
,
,
43.1544,-77.6156
,
43.2100,-77.9143
41.8533,-71.8643
,
44.7622,-69.5264
43.0125,-83.6878
30.4492,-91.1876
,
28.3069,-81.4229
34.2659,-77.9697
41.2380,-80.8605
29.7634,-95.3634
29.7634,-95.3634
44.0672,-123.0827
29.8915,-98.2375
32.7456,-111.6793
41.6374,-73.2095
,
42.8945,-78.8869
40.4509,-75.8794
41.3538,-89.4232
33.9943,-117.3778
48.0524,-113.8637
34.5093,-103.2803
33.1827,-96.8463
29.6830,-95.0482
42.9097,-73.1406
,
38.5297,-122.2795
34.6362,-112.1035
47.6805,-122.1209
35.6466,-78.5757
,
35.0992,-76.9819
34.6362,-112.1035
34.6362,-112.1035
47.6110,-122.3335
45.9142,-119.2838
46.6670,-120.7905
37.7062,-88.5431
43.2342,-83.3371
41.6161,-88.2198
,
47.6648,-117.4375
,
42.4661,-83.2889
,
,
,
32.5525,-81.9427
32.5525,-81.9427
40.3662,-105.1707
,
33.4148,-111.9088
39.8295,-77.9725
34.9972,-92.6438
42.3782,-87.9430
34.5053,-78.6653
41.2638,-105.8011
41.8654,-96.7390
33.6187,-117.9283
40.1358,-75.2065
37.9582,-122.3799
34.0525,-85.9285
32.4649,-84.9779
41.1763,-96.0623
34.7698,-84.9703
41.85,-87.65
38.8875,-84.6353
,
,
39.0511,-76.7146
,
40.5249,-86.1758
41.85,-87.65
,
34.8477,-89.6678
,
44.7916,-111.2101
21.9855,-159.4177
30.0095,-95.2930
42.5154,-82.9844
41.3969,-87.3248
37.5539,-77.4608
39.0999,-122.2708
41.4422,-85.2773
33.4148,-111.9088
35.0640,-92.3706
41.0314,-81.1731
39.1233,-94.4117
36.1736,-115.1264
32.9514,-96.8915
39.5285,-119.8043
28.5446,-81.3745
33.3241,-111.8769
,
32.2161,-80.7525
46.2497,-119.3025
,
,
33.9709,-77.9230
26.9716,-82.1548
34.4754,-114.3402
26.9716,-82.1548
43.5830,-84.3513
36.3665,-82.1185
41.2987,-72.5360
35.9985,-114.9589
,
41.3083,-72.9287
40.7918,-73.7765
35.3644,-81.5682
34.2659,-77.9697
36.8125,-81.5695
39.2954,-76.6239
35.8832,-86.9611
44.7028,-72.4902
27.9475,-82.4588
45.4217,-122.4399
32.7797,-116.8775
33.1154,-97.0047
,
44.9586,-123.0026
,
,
,
43.1731,-89.0791
33.8754,-117.5659
,
40.1358,-75.2065
,
41.3038,-84.3657
41.5936,-87.3467
40.2554,-75.4816
40.2431,-76.1273
34.8776,-85.1195
42.4542,-87.8749
41.19,-73.12
,
33.7654,-78.7957
34.1995,-118.3044
28.5196,-81.7483
,
,
33.9787,-83.8762
33.9736,-118.2479
,
,
41.4995,-81.6959
44.5128,-122.7863
,
38.8822,-92.2523
29.0268,-82.7268
31.5569,-83.0188
41.6525,-83.5486
,
,
37.12,-105.36
,
,
,
,
33.7592,-84.6452
,
,
39.6290,-77.7155
,
34.4982,-83.1977
,
42.1350,-85.8424
48.9324,-122.4198
,
34.1542,-118.5994
,
33.6791,-117.9055
33.1631,-117.2475
35.5399,-89.6387
,
,
39.3365,-84.4136
39.3365,-84.4136
41.6526,-71.0097
42.5645,-83.0689
35.0846,-106.6516
33.7036,-117.9942
,
40.0285,-76.8729
35.1364,-113.0286
42.7950,-71.2256
41.8776,-88.0198
38.0160,-84.4879
30.1346,-97.3200
40.7135,-84.3635
43.2181,-100.9621
,
46.9993,-122.0806
44.2528,-71.6036
,
42.4545,-88.3087
,
28.0778,-82.7637
43.3596,-124.1316
41.7935,-87.9706
43.1564,-75.9477
43.0125,-83.6878
